brand,model,year,transmission,fuel,nb_of_doors,price,miles,engine(hp)
FIAT,500 Lounge Hatchback FWD,2017,Automatic,Gasoline,2,13745,20940,101
FIAT,124 Spider Lusso RWD,2017,Automatic,Gasoline,2,15495,45373,160
FIAT,500 Sport,2014,Automatic,Gasoline,2,7999,53017,101
FIAT,500 Lounge Hatchback FWD,2018,Automatic,Gasoline,2,13995,46525,135
FIAT,124 Spider Elaborazione Abarth,2020,Automatic,Gasoline,2,19988,37116,160
FIAT,500X Trekking AWD,2018,Automatic,Gasoline,4,16998,32926,180
FIAT,500 Sport,2012,Manual,Gasoline,2,6999,61895,101
FIAT,500X Pop,2017,Manual,Gasoline,4,9950,44764,160
FIAT,500 Sport,2012,Manual,Gasoline,2,6995,79612,101
FIAT,124 Spider Classica,2018,Automatic,Gasoline,2,21000,16367,160
FIAT,500 Abarth Hatchback FWD,2019,Automatic,Gasoline,2,18499,34784,160
FIAT,500L Lounge,2018,Automatic,Gasoline,4,16000,32318,160
FIAT,500 Sport,2013,Automatic,Gasoline,2,5999,69865,101
FIAT,500X Trekking Plus AWD,2019,Automatic,Gasoline,4,18000,23641,177
FIAT,500X Pop FWD,2018,Automatic,Gasoline,4,12900,36955,180
FIAT,500X Trekking Plus AWD,2019,Automatic,Gasoline,4,20995,22761,177
FIAT,500L Lounge,2014,Automatic,Gasoline,4,9490,40885,160
FIAT,500L Easy,2014,Automatic,Gasoline,4,5995,76027,160
FIAT,500 Lounge Cabrio FWD,2017,Automatic,Gasoline,2,13995,58529,101
FIAT,124 Spider Classica,2018,Automatic,Gasoline,2,21305,15342,160
FIAT,500 Lounge Convertible,2012,Automatic,Gasoline,2,7995,56701,101
FIAT,500 Pop,2012,Manual,Gasoline,2,6990,32746,101
FIAT,500X Trekking Plus AWD,2016,Automatic,Gasoline,4,6995,93131,180
FIAT,500X Trekking AWD,2021,Automatic,Gasoline,4,21978,12990,177
FIAT,500L Lounge,2017,Automatic,Gasoline,4,14999,29204,160
FIAT,124 Spider Elaborazione Abarth,2020,Automatic,Gasoline,2,26347,14588,160
FIAT,500 Sport,2012,Automatic,Gasoline,2,6999,57484,101
FIAT,500L Lounge,2014,Automatic,Gasoline,4,7999,54639,160
FIAT,500L Pop FWD,2019,Automatic,Gasoline,4,16993,16481,160
FIAT,500 Sport,2012,Automatic,Gasoline,2,6495,52828,101
FIAT,500X Trekking FWD,2018,Automatic,Gasoline,4,13998,52628,180
FIAT,500X Sport AWD,2021,Automatic,Gasoline,4,22000,15129,177
FIAT,500L Pop,2017,Automatic,Gasoline,4,14981,41709,160
FIAT,500 Pop Hatchback FWD,2017,Automatic,Gasoline,2,9995,49090,101
FIAT,500 Pop,2015,Automatic,Gasoline,2,7488,52324,101
FIAT,500X Trekking Plus AWD,2021,Automatic,Gasoline,4,22995,8805,177
FIAT,124 Spider Classica RWD,2017,Manual,Gasoline,2,15995,44083,160
FIAT,500L Pop,2014,Manual,Gasoline,4,5995,59578,160
FIAT,500 Turbo,2013,Manual,Gasoline,2,5999,50326,135
FIAT,124 Spider Lusso RWD,2017,Automatic,Gasoline,2,19500,26172,160
FIAT,500L Trekking,2015,Automatic,Gasoline,4,8995,37904,160
FIAT,500 Lounge Convertible,2012,Automatic,Gasoline,2,8495,36040,101
FIAT,500X Pop AWD,2020,Automatic,Gasoline,4,17844,21383,177
FIAT,124 Spider Lusso,2020,Automatic,Gasoline,2,24535,17853,160
FIAT,500X Lounge AWD,2016,Automatic,Gasoline,4,7995,83677,180
FIAT,500X Trekking AWD,2020,Automatic,Gasoline,4,19897,23060,177
FIAT,500L Trekking,2014,Automatic,Gasoline,4,6900,52356,160
FIAT,500X Pop FWD,2018,Manual,Gasoline,4,17995,18549,180
FIAT,500L Pop,2017,Automatic,Gasoline,4,11741,41040,160
FIAT,124 Spider Classica,2018,Automatic,Gasoline,2,18999,18455,160
FIAT,500X Trekking Plus,2016,Automatic,Gasoline,4,11950,36125,180
FIAT,500L Easy,2014,Automatic,Gasoline,4,5999,97411,160
FIAT,500 Pop Convertible,2012,Automatic,Gasoline,2,6795,53294,101
FIAT,500X Sport AWD,2021,Automatic,Gasoline,4,22500,7192,177
FIAT,124 Spider Classica,2019,Automatic,Gasoline,2,21995,11967,160
FIAT,500 Sport,2012,Automatic,Gasoline,2,6477,54128,101
FIAT,500L Lounge,2014,Automatic,Gasoline,4,7500,67394,160
FIAT,500 Pop,2012,Automatic,Gasoline,2,4950,76429,101
FIAT,500 Pop,2012,Automatic,Gasoline,2,6500,44726,101
FIAT,500L Trekking,2014,Manual,Gasoline,4,6999,74051,160
FIAT,500 Pop Convertible,2012,Automatic,Gasoline,2,7450,55470,101
FIAT,500L Lounge,2014,Automatic,Gasoline,4,7200,55918,160
FIAT,500L Trekking,2014,Automatic,Gasoline,4,6991,86700,160
FIAT,500 Turbo,2013,Manual,Gasoline,2,8998,28943,135
FIAT,124 Spider Abarth,2018,Manual,Gasoline,2,25315,14694,164
FIAT,500 Pop,2015,Automatic,Gasoline,2,8999,34036,101
FIAT,500X Pop AWD,2021,Automatic,Gasoline,4,19992,20775,177
FIAT,500 Sport,2016,Automatic,Gasoline,2,10995,39824,101
FIAT,124 Spider Classica RWD,2017,Automatic,Gasoline,2,15888,45697,160
FIAT,500 Pop,2013,Manual,Gasoline,2,6991,56780,101
FIAT,500 Sport,2013,Automatic,Gasoline,2,7995,48900,101
FIAT,500L Lounge,2014,Automatic,Gasoline,4,9995,41663,160
FIAT,500X Pop,2017,Manual,Gasoline,4,12500,28150,160
FIAT,500X Trekking Plus AWD,2016,Automatic,Gasoline,4,8995,75264,180
FIAT,500 Abarth,2016,Automatic,Gasoline,2,13995,37782,160
FIAT,500 Sport,2015,Automatic,Gasoline,2,7950,51373,101
FIAT,500X Trekking,2016,Automatic,Gasoline,4,8495,64505,180
FIAT,500 Pop,2012,Manual,Gasoline,2,3995,98531,101
FIAT,500 Pop,2012,Automatic,Gasoline,2,7995,19263,101
FIAT,500L Easy,2014,Manual,Gasoline,4,9407,25778,160
FIAT,124 Spider Classica,2020,Automatic,Gasoline,2,22990,18742,160
FIAT,500X Lounge,2016,Automatic,Gasoline,4,9495,60049,180
FIAT,500 Abarth,2015,Automatic,Gasoline,2,9995,45143,160
FIAT,500 Sport,2012,Automatic,Gasoline,2,6998,46577,101
FIAT,500 Pop,2012,Manual,Gasoline,2,6495,44117,101
FIAT,500 Pop,2013,Manual,Gasoline,2,5250,74689,101
FIAT,500L Trekking,2014,Automatic,Gasoline,4,8750,42981,160
FIAT,500 Sport,2012,Automatic,Gasoline,2,5995,64302,101
FIAT,500L Trekking,2015,Automatic,Gasoline,4,9890,31901,160
FIAT,500 Sport,2015,Automatic,Gasoline,2,9488,51517,101
FIAT,500 Pop Convertible,2012,Automatic,Gasoline,2,4995,85228,101
FIAT,500X Trekking Plus,2016,Automatic,Gasoline,4,9990,63947,180
FIAT,500 Abarth,2015,Automatic,Gasoline,2,9850,57582,160
FIAT,500X Pop,2017,Automatic,Gasoline,4,9999,57214,160
FIAT,500L Pop,2014,Automatic,Gasoline,4,6598,62238,160
FIAT,500 GUCCI,2012,Automatic,Gasoline,2,9999,42725,101
FIAT,500 Pop Convertible,2013,Automatic,Gasoline,2,6499,71955,101
FIAT,500 Pop,2013,Automatic,Gasoline,2,6991,86371,101
FIAT,500X Easy AWD,2016,Automatic,Gasoline,4,7345,65994,180
FIAT,500 Sport,2012,Automatic,Gasoline,2,6749,70446,101
FIAT,500L Trekking,2014,Manual,Gasoline,4,5950,88901,160
FIAT,500 Pop,2013,Automatic,Gasoline,2,7200,31690,101
FIAT,500X Easy AWD,2016,Automatic,Gasoline,4,12440,24977,180
FIAT,500 Pop,2013,Automatic,Gasoline,2,6991,59742,101
FIAT,500X Trekking AWD,2022,Automatic,Gasoline,4,24419,4028,177
FIAT,500X Trekking,2017,Automatic,Gasoline,4,8995,88856,180
FIAT,500L Lounge,2014,Automatic,Gasoline,4,7499,65640,160
FIAT,500X Sport AWD,2021,Automatic,Gasoline,4,21799,10376,177
FIAT,500 Pop,2013,Automatic,Gasoline,2,6999,54043,101
FIAT,500 GUCCI Convertible,2012,Automatic,Gasoline,2,13995,39769,101
FIAT,500 Sport,2015,Automatic,Gasoline,2,10495,17955,101
FIAT,500L Pop,2014,Manual,Gasoline,4,7991,46562,160
FIAT,124 Spider Classica,2018,Manual,Gasoline,2,20499,14237,160
FIAT,500 Pop,2015,Manual,Gasoline,2,8888,36607,101
FIAT,500X Trekking Plus AWD,2016,Automatic,Gasoline,4,8995,64188,180
FIAT,500 Pop,2015,Automatic,Gasoline,2,7888,38644,101
FIAT,500 Pop,2012,Automatic,Gasoline,2,6749,58682,101
FIAT,500X Easy AWD,2016,Automatic,Gasoline,4,11995,28714,180
FIAT,500 Pop,2015,Automatic,Gasoline,2,5295,79926,101
FIAT,500 Pop Convertible,2012,Automatic,Gasoline,2,5800,69995,101
FIAT,500 Pop,2013,Manual,Gasoline,2,5995,55302,101
FIAT,500 Sport,2013,Automatic,Gasoline,2,6499,70516,101
FIAT,500 Abarth,2013,Manual,Gasoline,2,9998,57660,160
FIAT,500X Pop,2016,Automatic,Gasoline,4,5995,79793,180
FIAT,500L Lounge,2014,Automatic,Gasoline,4,6499,76074,160
FIAT,500 Lounge,2013,Manual,Gasoline,2,8850,47491,101
FIAT,500 Pop,2012,Automatic,Gasoline,2,7995,19087,101
FIAT,500 Pop,2015,Automatic,Gasoline,2,7404,36775,101
FIAT,500L Pop,2014,Manual,Gasoline,4,7495,45053,160
FIAT,500 Abarth,2012,Manual,Gasoline,2,11000,34830,160
FIAT,500 Abarth,2015,Manual,Gasoline,2,11469,43507,160
FIAT,500X Easy AWD,2016,Automatic,Gasoline,4,9922,53716,180
FIAT,500X Lounge AWD,2016,Automatic,Gasoline,4,11995,39005,180
FIAT,500 Pop,2013,Manual,Gasoline,2,5946,74683,101
FIAT,500 Pop,2013,Automatic,Gasoline,2,7990,24752,101
FIAT,500L Trekking,2014,Automatic,Gasoline,4,7850,61383,160
FIAT,500L Trekking,2014,Automatic,Gasoline,4,4992,112794,160
FIAT,500L Trekking,2014,Automatic,Gasoline,4,8800,30485,160
FIAT,500 Pop,2015,Automatic,Gasoline,2,6500,67217,101
FIAT,500 Pop,2014,Automatic,Gasoline,2,7800,50285,101
FIAT,124 Spider Lusso RWD,2017,Automatic,Gasoline,2,16237,42602,160
FIAT,500 Sport,2016,Automatic,Gasoline,2,6998,83886,101
FIAT,500 Turbo,2013,Automatic,Gasoline,2,6990,74837,135
FIAT,500 Pop,2015,Automatic,Gasoline,2,5999,81496,101
FIAT,500X Pop,2017,Automatic,Gasoline,4,11691,35495,180
FIAT,500L Trekking,2016,Automatic,Gasoline,4,13291,43288,160
FIAT,500 Abarth,2012,Manual,Gasoline,2,9988,53663,160
FIAT,500L Easy,2014,Automatic,Gasoline,4,7849,64626,160
FIAT,500 Pop Convertible,2013,Automatic,Gasoline,2,7350,59740,101
FIAT,124 Spider Abarth,2018,Automatic,Gasoline,2,24995,15022,164
FIAT,500 Lounge,2012,Automatic,Gasoline,2,8995,36734,101
FIAT,500 Abarth,2013,Manual,Gasoline,2,9000,56576,160
FIAT,500 Abarth,2015,Automatic,Gasoline,2,9990,50660,160
FIAT,500X Easy AWD,2016,Automatic,Gasoline,4,10019,54942,180
FIAT,500 Pop,2013,Manual,Gasoline,2,5990,52827,101
FIAT,500 Lounge,2012,Automatic,Gasoline,2,5980,67037,101
FIAT,500 Lounge Convertible,2013,Manual,Gasoline,2,7995,66487,101
FIAT,500X Lounge,2016,Automatic,Gasoline,4,7850,90201,180
FIAT,500 Abarth,2013,Manual,Gasoline,2,11000,53119,160
FIAT,500L Easy,2014,Automatic,Gasoline,4,9995,22417,160
FIAT,500 Pop,2015,Automatic,Gasoline,2,7995,40629,101
FIAT,500 1957 Edition,2014,Automatic,Gasoline,2,9995,51693,101
FIAT,500 Pop Convertible,2012,Manual,Gasoline,2,6495,63412,101
FIAT,500X Trekking Plus,2016,Automatic,Gasoline,4,12990,35062,180
FIAT,500X Pop,2017,Automatic,Gasoline,4,11951,30822,180
FIAT,500 Lounge Convertible,2012,Automatic,Gasoline,2,9999,27455,101
FIAT,500 Sport,2012,Automatic,Gasoline,2,6499,69628,101
FIAT,500 Lounge Convertible,2012,Automatic,Gasoline,2,9989,45202,101
FIAT,124 Spider Elaborazione Abarth,2019,Automatic,Gasoline,2,24998,15843,164
FIAT,500X Lounge,2017,Automatic,Gasoline,4,12000,57201,180
FIAT,500X Trekking Plus,2016,Automatic,Gasoline,4,10900,51198,180
FIAT,500 Turbo,2013,Manual,Gasoline,2,8574,49863,135
FIAT,500 Pop,2012,Manual,Gasoline,2,5998,63021,101
FIAT,500X Trekking,2016,Automatic,Gasoline,4,8495,58292,180
FIAT,500X Lounge,2016,Automatic,Gasoline,4,9999,46539,180
FIAT,500X Lounge AWD,2016,Automatic,Gasoline,4,12542,37309,180
FIAT,500 Sport,2015,Automatic,Gasoline,2,3750,117954,101
FIAT,500 Pop,2013,Automatic,Gasoline,2,7888,35185,101
FIAT,500L Trekking,2014,Automatic,Gasoline,4,10401,25832,160
FIAT,500L Trekking,2014,Automatic,Gasoline,4,6696,74435,160
FIAT,500L Trekking,2014,Automatic,Gasoline,4,7950,49095,160
FIAT,500X Easy AWD,2016,Automatic,Gasoline,4,9990,62726,180
FIAT,500L Lounge,2014,Automatic,Gasoline,4,7800,50798,160
FIAT,500 Lounge Convertible,2012,Automatic,Gasoline,2,8750,54126,101
FIAT,500 Pop,2013,Automatic,Gasoline,2,5755,72415,101
FIAT,500L Trekking,2014,Automatic,Gasoline,4,6995,80510,160
FIAT,500X Trekking,2016,Automatic,Gasoline,4,8999,58283,180
FIAT,500 Turbo,2013,Manual,Gasoline,2,8995,32522,135
FIAT,500 Pop Convertible,2013,Manual,Gasoline,2,8995,44250,101
FIAT,500 Pop,2012,Automatic,Gasoline,2,4500,86689,101
FIAT,500 Pop,2015,Automatic,Gasoline,2,6995,59329,101
FIAT,500 Pop,2013,Manual,Gasoline,2,5990,73064,101
FIAT,500 Sport,2012,Automatic,Gasoline,2,6700,67618,101
FIAT,500 Sport,2013,Automatic,Gasoline,2,7938,64059,101
FIAT,500 Sport,2015,Automatic,Gasoline,2,8699,60687,101
FIAT,500 Abarth,2013,Manual,Gasoline,2,6888,77115,160
FIAT,500 Lounge,2012,Automatic,Gasoline,2,7995,35851,101
FIAT,500 Sport,2012,Automatic,Gasoline,2,6499,54956,101
FIAT,500L Trekking,2014,Manual,Gasoline,4,8999,48297,160
FIAT,500 Pop,2013,Automatic,Gasoline,2,6999,52249,101
FIAT,500 Lounge Convertible,2013,Manual,Gasoline,2,8600,46269,101
FIAT,500 Sport,2014,Automatic,Gasoline,2,9995,27162,101
FIAT,500 Sport,2012,Automatic,Gasoline,2,7905,48108,101
FIAT,500 Sport,2015,Automatic,Gasoline,2,8995,40330,101
FIAT,500 Pop,2015,Manual,Gasoline,2,9900,16305,101
FIAT,124 Spider Classica,2018,Automatic,Gasoline,2,17995,28733,160
FIAT,500 Abarth,2012,Manual,Gasoline,2,9995,48601,160
FIAT,500X Trekking,2016,Automatic,Gasoline,4,10700,39355,180
FIAT,500L Trekking,2014,Manual,Gasoline,4,6496,77240,160
FIAT,500 Abarth,2015,Automatic,Gasoline,2,14998,19481,160
FIAT,500 Pop Convertible,2015,Automatic,Gasoline,2,8499,47120,101
FIAT,500 Sport,2016,Automatic,Gasoline,2,10919,33418,101
FIAT,500 Pop,2013,Automatic,Gasoline,2,4950,87974,101
FIAT,500 Lounge Convertible,2012,Automatic,Gasoline,2,9400,44641,101
FIAT,500 Lounge Hatchback FWD,2017,Automatic,Gasoline,2,15875,15704,101
FIAT,500 Sport,2012,Automatic,Gasoline,2,7866,30450,101
FIAT,500 Sport,2012,Automatic,Gasoline,2,7499,42479,101
FIAT,500X Trekking AWD,2017,Automatic,Gasoline,4,13500,45362,180
FIAT,500X Lounge,2017,Automatic,Gasoline,4,15781,9019,180
FIAT,500 Lounge,2013,Automatic,Gasoline,2,6499,68940,101
FIAT,500 Lounge,2013,Automatic,Gasoline,2,7895,43979,101
FIAT,500X Trekking AWD,2018,Automatic,Gasoline,4,12995,56724,180
FIAT,500 Sport,2012,Automatic,Gasoline,2,7950,41509,101
FIAT,500 Sport,2012,Automatic,Gasoline,2,7999,49332,101
FIAT,500X Easy,2016,Automatic,Gasoline,4,9950,43883,180
FIAT,500L Lounge,2014,Automatic,Gasoline,4,6900,81286,160
FIAT,500X Trekking Plus,2016,Automatic,Gasoline,4,11179,56804,180
FIAT,500L Trekking,2014,Automatic,Gasoline,4,8995,31170,160
FIAT,500 Pop,2012,Automatic,Gasoline,2,6990,79796,101
FIAT,500 1957 Edition,2015,Automatic,Gasoline,2,14995,26612,101
FIAT,500 Lounge,2012,Manual,Gasoline,2,4999,80875,101
FIAT,500 Sport,2013,Automatic,Gasoline,2,6990,59719,101
FIAT,500 Pop Hatchback FWD,2017,Automatic,Gasoline,2,7980,70184,101
FIAT,500 Lounge Convertible,2012,Automatic,Gasoline,2,9299,18355,101
FIAT,500 Pop,2014,Automatic,Gasoline,2,6395,50956,101
FIAT,500X Trekking AWD,2017,Automatic,Gasoline,4,12695,44793,180
FIAT,500X Trekking AWD,2018,Automatic,Gasoline,4,14999,36615,180
FIAT,500 Lounge Convertible,2012,Automatic,Gasoline,2,7995,56670,101
FIAT,500X Trekking Plus AWD,2016,Automatic,Gasoline,4,9990,56932,180
FIAT,500 Sport,2012,Automatic,Gasoline,2,7899,41586,101
FIAT,500 Lounge Hatchback FWD,2017,Automatic,Gasoline,2,12588,27599,101
FIAT,500L Lounge,2014,Automatic,Gasoline,4,7888,66796,160
FIAT,124 Spider Elaborazione Abarth RWD,2017,Manual,Gasoline,2,21990,13829,164
FIAT,500X Pop FWD,2018,Automatic,Gasoline,4,13977,30793,180
FIAT,500X Trekking FWD,2018,Automatic,Gasoline,4,13888,46608,180
FIAT,124 Spider Elaborazione Abarth RWD,2017,Automatic,Gasoline,2,20889,19379,164
FIAT,500 Pop,2012,Manual,Gasoline,2,3950,106254,101
FIAT,500 Pop,2012,Automatic,Gasoline,2,6550,48476,101
FIAT,500X Lounge AWD,2016,Automatic,Gasoline,4,10990,52904,180
FIAT,500X Lounge AWD,2016,Automatic,Gasoline,4,10995,54681,180
FIAT,500L Trekking,2014,Automatic,Gasoline,4,8995,46667,160
FIAT,500 Abarth,2013,Manual,Gasoline,2,9495,54115,160
FIAT,500 Abarth,2012,Manual,Gasoline,2,8995,58683,160
FIAT,500L Trekking,2014,Manual,Gasoline,4,8999,42992,160
FIAT,500 Sport,2012,Manual,Gasoline,2,3499,115449,101
FIAT,500 Pop,2013,Automatic,Gasoline,2,7500,52164,101
FIAT,500 Sport,2012,Automatic,Gasoline,2,7950,36210,101
FIAT,500 Sport,2012,Manual,Gasoline,2,8500,38391,101
FIAT,500L Trekking,2014,Manual,Gasoline,4,8500,41153,160
FIAT,500 Abarth Convertible,2013,Manual,Gasoline,2,15988,26456,160
FIAT,500 Pop,2012,Manual,Gasoline,2,6550,54826,101
FIAT,500 Turbo,2013,Manual,Gasoline,2,6495,75969,135
FIAT,500X Easy AWD,2016,Automatic,Gasoline,4,11294,45242,180
FIAT,500L Trekking,2014,Automatic,Gasoline,4,7995,64948,160
FIAT,500 Pop,2016,Automatic,Gasoline,2,7995,53329,101
FIAT,500 Pop,2013,Manual,Gasoline,2,6990,65483,101
FIAT,500 Pop,2013,Manual,Gasoline,2,6900,50953,101
FIAT,500 Abarth,2012,Manual,Gasoline,2,8990,59998,160
FIAT,500 Lounge Convertible,2015,Automatic,Gasoline,2,10997,38014,101
FIAT,124 Spider Elaborazione Abarth RWD,2017,Automatic,Gasoline,2,19826,31864,164
FIAT,500 Sport,2012,Manual,Gasoline,2,4995,88642,101
FIAT,500X Easy,2016,Automatic,Gasoline,4,9495,59971,180
FIAT,124 Spider Classica RWD,2017,Automatic,Gasoline,2,15900,31731,160
FIAT,500 Pop,2015,Automatic,Gasoline,2,8399,60046,101
FIAT,500 Pop,2016,Automatic,Gasoline,2,7499,55911,101
FIAT,500 Pop,2012,Manual,Gasoline,2,7991,18442,101
FIAT,500 Abarth,2015,Automatic,Gasoline,2,10990,34346,160
FIAT,500X Lounge,2016,Automatic,Gasoline,4,12641,32754,180
FIAT,500L Easy,2014,Automatic,Gasoline,4,5999,77627,160
FIAT,500 Pop,2013,Automatic,Gasoline,2,5953,79009,101
FIAT,500 Pop,2012,Automatic,Gasoline,2,6995,48905,101
FIAT,500X Lounge,2016,Automatic,Gasoline,4,11995,34203,180
FIAT,500L Pop,2014,Automatic,Gasoline,4,6995,74159,160
FIAT,500L Trekking,2014,Manual,Gasoline,4,7495,65863,160
FIAT,500 Pop Hatchback FWD,2017,Automatic,Gasoline,2,8900,47343,101
FIAT,500 Lounge,2015,Automatic,Gasoline,2,10985,48444,101
FIAT,500 Pop,2015,Automatic,Gasoline,2,5850,87929,101
FIAT,500 Sport,2013,Automatic,Gasoline,2,7985,57525,101
FIAT,500 Lounge Convertible,2015,Automatic,Gasoline,2,11540,40379,101
FIAT,500 Lounge,2012,Automatic,Gasoline,2,7999,48521,101
FIAT,500 Pop,2013,Manual,Gasoline,2,6457,55395,101
FIAT,500 Abarth,2013,Manual,Gasoline,2,8895,43743,160
FIAT,500 Lounge Convertible,2012,Automatic,Gasoline,2,7995,67108,101
FIAT,500 Pop,2013,Automatic,Gasoline,2,8999,38985,101
FIAT,124 Spider Elaborazione Abarth RWD,2017,Automatic,Gasoline,2,18918,34816,164
FIAT,500 Lounge Convertible,2013,Manual,Gasoline,2,8695,55835,101
FIAT,124 Spider Classica,2019,Manual,Gasoline,2,12500,59356,160
FIAT,500X Trekking,2017,Automatic,Gasoline,4,13999,19748,180
FIAT,500 Pop,2012,Manual,Gasoline,2,5995,58098,101
FIAT,500 1957 Edition,2015,Manual,Gasoline,2,16995,8735,101
FIAT,500 Sport,2015,Manual,Gasoline,2,9999,32124,101
FIAT,500 Sport,2012,Manual,Gasoline,2,8495,58217,101
FIAT,500 Abarth,2013,Manual,Gasoline,2,13400,21728,160
FIAT,124 Spider Classica,2018,Manual,Gasoline,2,16499,32485,160
FIAT,500X Trekking,2017,Automatic,Gasoline,4,13477,25564,180
FIAT,500X Trekking Plus AWD,2021,Automatic,Gasoline,4,22500,15388,177
FIAT,500 Pop,2012,Manual,Gasoline,2,4950,91439,101
FIAT,500X Trekking AWD,2016,Automatic,Gasoline,4,7495,86870,180
FIAT,500 Pop Convertible,2012,Manual,Gasoline,2,7999,47849,101
FIAT,124 Spider Elaborazione Abarth,2020,Automatic,Gasoline,2,27894,12561,160
FIAT,500L Urbana,2015,Manual,Gasoline,4,10497,52073,160
FIAT,500 Pop,2015,Automatic,Gasoline,2,7488,41204,101
FIAT,500L Easy,2014,Manual,Gasoline,4,5990,70514,160
FIAT,500 Pop,2012,Automatic,Gasoline,2,5950,83154,101
FIAT,500X Lounge,2017,Automatic,Gasoline,4,13961,58788,180
FIAT,500 Pop,2015,Automatic,Gasoline,2,9995,52801,101
FIAT,500 Sport,2012,Automatic,Gasoline,2,7300,56659,101
FIAT,500X Pop FWD,2018,Automatic,Gasoline,4,10495,58087,180
FIAT,500 Pop Convertible,2012,Automatic,Gasoline,2,8200,42624,101
FIAT,500 Ribelle,2015,Automatic,Gasoline,2,10995,4412,101
FIAT,124 Spider Lusso,2019,Manual,Gasoline,2,25541,12108,160
FIAT,500 Sport,2012,Automatic,Gasoline,2,5497,77563,101
FIAT,124 Spider Lusso,2018,Automatic,Gasoline,2,19995,25166,160
FIAT,500 Abarth,2013,Manual,Gasoline,2,8790,55593,135
FIAT,500 Sport,2013,Automatic,Gasoline,2,6995,82565,101
FIAT,124 Spider Classica,2018,Manual,Gasoline,2,19877,17647,160
FIAT,124 Spider Red Top Edition,2018,Automatic,Gasoline,2,21898,19354,160
FIAT,500X Trekking FWD,2018,Automatic,Gasoline,4,14900,40777,180
FIAT,500 Pop,2013,Automatic,Gasoline,2,8995,59838,101
FIAT,500 Abarth,2013,Manual,Gasoline,2,6775,92386,160
FIAT,500X Trekking FWD,2018,Automatic,Gasoline,4,13495,54164,180
FIAT,500L Easy,2014,Automatic,Gasoline,4,9250,35230,160
FIAT,500 Retro Hatchback FWD,2019,Automatic,Gasoline,2,17985,14329,135
FIAT,124 Spider Lusso RWD,2017,Manual,Gasoline,2,20990,7584,160
FIAT,500L Trekking,2014,Automatic,Gasoline,4,9258,47887,160
FIAT,500 Pop,2013,Automatic,Gasoline,2,6995,44439,101
FIAT,500L Trekking,2015,Automatic,Gasoline,4,8985,67317,160
FIAT,500 Abarth,2013,Manual,Gasoline,2,6000,111109,160
FIAT,500 Pop Hatchback FWD,2017,Manual,Gasoline,2,7943,57551,101
FIAT,124 Spider Abarth,2018,Automatic,Gasoline,2,20368,31412,164
FIAT,500 Sport,2015,Automatic,Gasoline,2,7490,62799,101
FIAT,500L Easy,2014,Manual,Gasoline,4,6975,62146,160
FIAT,124 Spider Lusso RWD,2017,Automatic,Gasoline,2,16846,31392,160
FIAT,500 Pop,2015,Automatic,Gasoline,2,9995,55768,101
FIAT,500X Trekking FWD,2018,Automatic,Gasoline,4,16952,26854,180
FIAT,500 Pop,2015,Automatic,Gasoline,2,8995,43114,101
FIAT,500 Pop,2013,Automatic,Gasoline,2,7499,57335,101
FIAT,500X Sport AWD,2020,Automatic,Gasoline,4,19999,15997,177
FIAT,500L Trekking,2014,Automatic,Gasoline,4,8199,52337,160
FIAT,500L Easy,2014,Automatic,Gasoline,4,7498,76179,160
FIAT,500X Trekking,2017,Automatic,Gasoline,4,11499,39967,180
FIAT,500 Pop,2015,Manual,Gasoline,2,7995,48865,101
FIAT,500L Lounge FWD,2019,Automatic,Gasoline,4,17119,19865,160
FIAT,124 Spider Classica RWD,2017,Automatic,Gasoline,2,16819,31046,160
FIAT,500 Pop Convertible,2015,Automatic,Gasoline,2,12995,44165,101
FIAT,500X Trekking AWD,2019,Automatic,Gasoline,4,17500,29416,177
FIAT,500L Easy,2014,Automatic,Gasoline,4,7995,67108,160
FIAT,500 Pop,2015,Automatic,Gasoline,2,9995,61205,101
FIAT,500 Pop,2015,Automatic,Gasoline,2,9995,61360,101
FIAT,500 Pop Cabrio FWD,2017,Automatic,Gasoline,2,13999,20142,101
FIAT,124 Spider Classica RWD,2017,Automatic,Gasoline,2,18977,9475,160
FIAT,500X Trekking AWD,2018,Automatic,Gasoline,4,16975,37453,180
FIAT,124 Spider Classica RWD,2017,Manual,Gasoline,2,18261,21189,160
FIAT,124 Spider Elaborazione Abarth RWD,2017,Automatic,Gasoline,2,17883,39268,164
FIAT,500X Sport AWD,2021,Automatic,Gasoline,4,20786,15143,177
FIAT,124 Spider Classica,2018,Manual,Gasoline,2,18995,17551,160
FIAT,500X Blue Sky Edition AWD,2018,Automatic,Gasoline,4,17998,35247,180
FIAT,500X Trekking Plus AWD,2019,Automatic,Gasoline,4,19591,29423,177
FIAT,500 Pop,2012,Automatic,Gasoline,2,7800,35931,101
FIAT,124 Spider Abarth,2018,Automatic,Gasoline,2,17748,44981,164
FIAT,500X Trekking FWD,2018,Automatic,Gasoline,4,15698,30385,180
FIAT,500X Sport AWD,2022,Automatic,Gasoline,4,22896,9175,177
FIAT,500X Pop AWD,2019,Automatic,Gasoline,4,19897,13010,177
FIAT,500X Trekking AWD,2022,Automatic,Gasoline,4,24440,4133,177
FIAT,500X Trekking AWD,2022,Automatic,Gasoline,4,21991,18057,177
FIAT,500 Pop,2012,Manual,Gasoline,2,4999,53399,101
FIAT,500L Pop,2017,Automatic,Gasoline,4,14900,34797,160
